"user_id","payment_month","first_payment_month","last_payment_month","new_paid_users","churned_users","total_revenue","revenue_metrics","users_metrics","new_mrr","churned_revenue","back_from_churn_revenue","back_from_churn_users","exprension_mrr","contraction_mrr","game_name","language","has_older_device_model","language"
jVhb69DTRT5TSWYEiUrlbg==,2022-04-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,,58.44,exprension_mrr,,,,,,40.98,,game 3,uk,false,uk
jVhb69DTRT5TSWYEiUrlbg==,2022-05-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,,54.27,contraction_mr,,,,,,,-4.17,game 3,uk,false,uk
jVhb69DTRT5TSWYEiUrlbg==,2022-06-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,,66.45,exprension_mrr,,,,,,12.18,,game 3,uk,false,uk
jVhb69DTRT5TSWYEiUrlbg==,2022-07-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,,36.21,contraction_mr,,,,,,,-30.24,game 3,uk,false,uk
jVhb69DTRT5TSWYEiUrlbg==,2022-08-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,,24.09,contraction_mr,,,,,,,-12.12,game 3,uk,false,uk
jVhb69DTRT5TSWYEiUrlbg==,2022-09-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,,42.39,exprension_mrr,,,,,,18.30,,game 3,uk,false,uk
jVhb69DTRT5TSWYEiUrlbg==,2022-10-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,,78.48,exprension_mrr,,,,,,36.09,,game 3,uk,false,uk
jVhb69DTRT5TSWYEiUrlbg==,2022-11-01 00:00:00.000 +0200,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,,25.38,contraction_mr,,,,,,,-53.10,game 3,uk,false,uk
jVhb69DTRT5TSWYEiUrlbg==,2022-12-01 00:00:00.000 +0200,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,jVhb69DTRT5TSWYEiUrlbg==,39.99,churned revenue,churned_users,,39.99,,,14.61,,game 3,uk,false,uk
JZddlB04roDQYT2zrRPBcA==,2022-08-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,JZddlB04roDQYT2zrRPBcA==,JZddlB04roDQYT2zrRPBcA==,12.45,new mrr,new_paid_users,12.45,12.45,,,,,game 3,uk,false,uk
K5c4Zypq0/6iQYmv/Dqm5A==,2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,K5c4Zypq0/6iQYmv/Dqm5A==,,24.96,new mrr,new_paid_users,24.96,,,,,,game 3,uk,false,uk
K5c4Zypq0/6iQYmv/Dqm5A==,2022-11-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,,K5c4Zypq0/6iQYmv/Dqm5A==,18.12,churned revenue,churned_users,,18.12,,,,-6.84,game 3,uk,false,uk
K/6KHxREKTlFZXRfBNVNuQ==,2022-04-01 00:00:00.000 +0300,2022-04-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,K/6KHxREKTlFZXRfBNVNuQ==,,41.46,new mrr,new_paid_users,41.46,,,,,,game 3,ru,false,ru
K/6KHxREKTlFZXRfBNVNuQ==,2022-05-01 00:00:00.000 +0300,2022-04-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,,,13.26,contraction_mr,,,,,,,-28.20,game 3,ru,false,ru
K/6KHxREKTlFZXRfBNVNuQ==,2022-06-01 00:00:00.000 +0300,2022-04-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,,,14.64,exprension_mrr,,,,,,1.38,,game 3,ru,false,ru
K/6KHxREKTlFZXRfBNVNuQ==,2022-07-01 00:00:00.000 +0300,2022-04-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,,K/6KHxREKTlFZXRfBNVNuQ==,38.07,churned revenue,churned_users,,38.07,,,23.43,,game 3,ru,false,ru
K/6KHxREKTlFZXRfBNVNuQ==,2022-09-01 00:00:00.000 +0300,2022-04-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,,,31.53,,back_from_churn_users,,,31.53,K/6KHxREKTlFZXRfBNVNuQ==,,,game 3,ru,false,ru
K/6KHxREKTlFZXRfBNVNuQ==,2022-10-01 00:00:00.000 +0300,2022-04-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,,K/6KHxREKTlFZXRfBNVNuQ==,16.83,churned revenue,churned_users,,16.83,,,,-14.70,game 3,ru,false,ru
kAGCRMpNBghYDdEZ7r3Ptg==,2022-08-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,kAGCRMpNBghYDdEZ7r3Ptg==,kAGCRMpNBghYDdEZ7r3Ptg==,12.93,new mrr,new_paid_users,12.93,12.93,,,,,game 2,en,false,en
KFO5m0KyIyGE1D5YZHC8Wg==,2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,KFO5m0KyIyGE1D5YZHC8Wg==,KFO5m0KyIyGE1D5YZHC8Wg==,25.71,new mrr,new_paid_users,25.71,25.71,,,,,game 1,uk,true,uk
kGxMA4SONgR8wL4JeeX8PQ==,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,kGxMA4SONgR8wL4JeeX8PQ==,kGxMA4SONgR8wL4JeeX8PQ==,32.37,new mrr,new_paid_users,32.37,32.37,,,,,game 3,uk,false,uk
k+mv8oxK5y+607GU9LGO+A==,2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,k+mv8oxK5y+607GU9LGO+A==,,49.65,new mrr,new_paid_users,49.65,,,,,,game 3,uk,false,uk
k+mv8oxK5y+607GU9LGO+A==,2022-11-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,,k+mv8oxK5y+607GU9LGO+A==,32.76,churned revenue,churned_users,,32.76,,,,-16.89,game 3,uk,false,uk
Krr8Kwf65LaX8LctHRsFWg==,2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,Krr8Kwf65LaX8LctHRsFWg==,,72.36,new mrr,new_paid_users,72.36,,,,,,game 3,ru,false,ru
Krr8Kwf65LaX8LctHRsFWg==,2022-11-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,65.40,contraction_mr,,,,,,,-6.96,game 3,ru,false,ru
Krr8Kwf65LaX8LctHRsFWg==,2022-12-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,Krr8Kwf65LaX8LctHRsFWg==,47.88,churned revenue,churned_users,,47.88,,,,-17.52,game 3,ru,false,ru
l3sFUsG2qpcnrEzwRnjvtQ==,2022-03-01 00:00:00.000 +0200,2022-03-01 00:00:00.000 +0200,2022-04-01 00:00:00.000 +0300,l3sFUsG2qpcnrEzwRnjvtQ==,,38.10,new mrr,new_paid_users,38.10,,,,,,game 3,ru,false,ru
l3sFUsG2qpcnrEzwRnjvtQ==,2022-04-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-04-01 00:00:00.000 +0300,,l3sFUsG2qpcnrEzwRnjvtQ==,59.73,churned revenue,churned_users,,59.73,,,21.63,,game 3,ru,false,ru
L3waZ4UDUTOCMfVcL29lGQ==,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,L3waZ4UDUTOCMfVcL29lGQ==,L3waZ4UDUTOCMfVcL29lGQ==,45.06,new mrr,new_paid_users,45.06,45.06,,,,,game 3,en,false,en
L8+KU8u6xftnkFVO501X7w==,2022-07-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,L8+KU8u6xftnkFVO501X7w==,,14.04,new mrr,new_paid_users,14.04,,,,,,game 3,uk,false,uk
L8+KU8u6xftnkFVO501X7w==,2022-08-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,,L8+KU8u6xftnkFVO501X7w==,14.55,churned revenue,churned_users,,14.55,,,0.51,,game 3,uk,false,uk
lCD23Awt3KotauWenCRr5w==,2022-04-01 00:00:00.000 +0300,2022-04-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,lCD23Awt3KotauWenCRr5w==,,47.94,new mrr,new_paid_users,47.94,,,,,,game 3,uk,false,uk
lCD23Awt3KotauWenCRr5w==,2022-05-01 00:00:00.000 +0300,2022-04-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,,lCD23Awt3KotauWenCRr5w==,90.75,churned revenue,churned_users,,90.75,,,42.81,,game 3,uk,false,uk
lCD23Awt3KotauWenCRr5w==,2022-07-01 00:00:00.000 +0300,2022-04-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,,lCD23Awt3KotauWenCRr5w==,22.98,churned revenue,churned_users,,22.98,22.98,lCD23Awt3KotauWenCRr5w==,,,game 3,uk,false,uk
lGI5+OCzV6nnDMpyZWtZAg==,2022-05-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,lGI5+OCzV6nnDMpyZWtZAg==,lGI5+OCzV6nnDMpyZWtZAg==,17.25,new mrr,new_paid_users,17.25,17.25,,,,,game 3,ru,false,ru
lHTzlMgVj6HJZc31yCCDng==,2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,lHTzlMgVj6HJZc31yCCDng==,,46.29,new mrr,new_paid_users,46.29,,,,,,game 3,uk,false,uk
lHTzlMgVj6HJZc31yCCDng==,2022-11-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,,lHTzlMgVj6HJZc31yCCDng==,14.73,churned revenue,churned_users,,14.73,,,,-31.56,game 3,uk,false,uk
lJW2nxFOiXDfsmSrwGsFQw==,2022-08-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,lJW2nxFOiXDfsmSrwGsFQw==,,69.18,new mrr,new_paid_users,69.18,,,,,,game 3,uk,false,uk
lJW2nxFOiXDfsmSrwGsFQw==,2022-09-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,66.33,contraction_mr,,,,,,,-2.85,game 3,uk,false,uk
lJW2nxFOiXDfsmSrwGsFQw==,2022-10-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,lJW2nxFOiXDfsmSrwGsFQw==,23.79,churned revenue,churned_users,,23.79,,,,-42.54,game 3,uk,false,uk
lJW2nxFOiXDfsmSrwGsFQw==,2022-12-01 00:00:00.000 +0200,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,lJW2nxFOiXDfsmSrwGsFQw==,31.38,churned revenue,churned_users,,31.38,31.38,lJW2nxFOiXDfsmSrwGsFQw==,,,game 3,uk,false,uk
LO9NuZYI6zP2HXEBAS4wpw==,2022-09-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,LO9NuZYI6zP2HXEBAS4wpw==,,15.78,new mrr,new_paid_users,15.78,,,,,,game 3,uk,false,uk
LO9NuZYI6zP2HXEBAS4wpw==,2022-10-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,29.31,exprension_mrr,,,,,,13.53,,game 3,uk,false,uk
LO9NuZYI6zP2HXEBAS4wpw==,2022-11-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,50.76,exprension_mrr,,,,,,21.45,,game 3,uk,false,uk
LO9NuZYI6zP2HXEBAS4wpw==,2022-12-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,LO9NuZYI6zP2HXEBAS4wpw==,45.60,churned revenue,churned_users,,45.60,,,,-5.16,game 3,uk,false,uk
lP6BWSFF4OZeWp0jrAHY9g==,2022-05-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,lP6BWSFF4OZeWp0jrAHY9g==,lP6BWSFF4OZeWp0jrAHY9g==,13.2,new mrr,new_paid_users,13.2,13.2,,,,,game 3,uk,false,uk
lP6BWSFF4OZeWp0jrAHY9g==,2022-11-01 00:00:00.000 +0200,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,29.16,,back_from_churn_users,,,29.16,lP6BWSFF4OZeWp0jrAHY9g==,,,game 3,uk,false,uk
lP6BWSFF4OZeWp0jrAHY9g==,2022-12-01 00:00:00.000 +0200,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,lP6BWSFF4OZeWp0jrAHY9g==,36.6,churned revenue,churned_users,,36.6,,,7.44,,game 3,uk,false,uk
LuDHi0aoGmgpUtTGreh0fQ==,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,LuDHi0aoGmgpUtTGreh0fQ==,LuDHi0aoGmgpUtTGreh0fQ==,12.09,new mrr,new_paid_users,12.09,12.09,,,,,game 3,uk,true,uk
Lug+Yg90jslWgHEN6dc+Ng==,2022-04-01 00:00:00.000 +0300,2022-04-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,Lug+Yg90jslWgHEN6dc+Ng==,Lug+Yg90jslWgHEN6dc+Ng==,82.23,new mrr,new_paid_users,82.23,82.23,,,,,game 3,uk,false,uk
Lug+Yg90jslWgHEN6dc+Ng==,2022-06-01 00:00:00.000 +0300,2022-04-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,18.66,,back_from_churn_users,,,18.66,Lug+Yg90jslWgHEN6dc+Ng==,,,game 3,uk,false,uk
Lug+Yg90jslWgHEN6dc+Ng==,2022-07-01 00:00:00.000 +0300,2022-04-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,93.36,exprension_mrr,,,,,,74.70,,game 3,uk,false,uk
Lug+Yg90jslWgHEN6dc+Ng==,2022-08-01 00:00:00.000 +0300,2022-04-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,Lug+Yg90jslWgHEN6dc+Ng==,58.50,churned revenue,churned_users,,58.50,,,,-34.86,game 3,uk,false,uk
Lug+Yg90jslWgHEN6dc+Ng==,2022-11-01 00:00:00.000 +0200,2022-04-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,13.08,,back_from_churn_users,,,13.08,Lug+Yg90jslWgHEN6dc+Ng==,,,game 3,uk,false,uk
Lug+Yg90jslWgHEN6dc+Ng==,2022-12-01 00:00:00.000 +0200,2022-04-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,Lug+Yg90jslWgHEN6dc+Ng==,33.09,churned revenue,churned_users,,33.09,,,20.01,,game 3,uk,false,uk
L+wA3BIaEKSpxf2uqmtJxQ==,2022-11-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,L+wA3BIaEKSpxf2uqmtJxQ==,,68.43,new mrr,new_paid_users,68.43,,,,,,game 3,uk,true,uk
L+wA3BIaEKSpxf2uqmtJxQ==,2022-12-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,L+wA3BIaEKSpxf2uqmtJxQ==,37.14,churned revenue,churned_users,,37.14,,,,-31.29,game 3,uk,true,uk
LWAxWBdiFs/25YxI4ZGthA==,2022-05-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,LWAxWBdiFs/25YxI4ZGthA==,,86.46,new mrr,new_paid_users,86.46,,,,,,game 3,ru,true,ru
LWAxWBdiFs/25YxI4ZGthA==,2022-06-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,,LWAxWBdiFs/25YxI4ZGthA==,18.54,churned revenue,churned_users,,18.54,,,,-67.92,game 3,ru,true,ru
lx3SsUV7NOrv93tCexVp5A==,2022-07-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,lx3SsUV7NOrv93tCexVp5A==,,36.21,new mrr,new_paid_users,36.21,,,,,,game 3,uk,false,uk
lx3SsUV7NOrv93tCexVp5A==,2022-08-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,17.22,contraction_mr,,,,,,,-18.99,game 3,uk,false,uk
lx3SsUV7NOrv93tCexVp5A==,2022-09-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,23.85,exprension_mrr,,,,,,6.63,,game 3,uk,false,uk
lx3SsUV7NOrv93tCexVp5A==,2022-10-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,lx3SsUV7NOrv93tCexVp5A==,29.85,churned revenue,churned_users,,29.85,,,6.00,,game 3,uk,false,uk
lx3SsUV7NOrv93tCexVp5A==,2022-12-01 00:00:00.000 +0200,2022-07-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,lx3SsUV7NOrv93tCexVp5A==,16.2,churned revenue,churned_users,,16.2,16.2,lx3SsUV7NOrv93tCexVp5A==,,,game 3,uk,false,uk
m7Hk77dySHBbxrKgro1Hjg==,2022-07-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,m7Hk77dySHBbxrKgro1Hjg==,,22.77,new mrr,new_paid_users,22.77,,,,,,game 3,uk,false,uk
m7Hk77dySHBbxrKgro1Hjg==,2022-08-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,,m7Hk77dySHBbxrKgro1Hjg==,18.84,churned revenue,churned_users,,18.84,,,,-3.93,game 3,uk,false,uk
m7Hk77dySHBbxrKgro1Hjg==,2022-11-01 00:00:00.000 +0200,2022-07-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,,m7Hk77dySHBbxrKgro1Hjg==,13.89,churned revenue,churned_users,,13.89,13.89,m7Hk77dySHBbxrKgro1Hjg==,,,game 3,uk,false,uk
MAkig8NeMsTs73r6K0uDpA==,2022-09-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,MAkig8NeMsTs73r6K0uDpA==,,14.55,new mrr,new_paid_users,14.55,,,,,,game 3,uk,false,uk
MAkig8NeMsTs73r6K0uDpA==,2022-10-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,48.27,exprension_mrr,,,,,,33.72,,game 3,uk,false,uk
MAkig8NeMsTs73r6K0uDpA==,2022-11-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,45.72,contraction_mr,,,,,,,-2.55,game 3,uk,false,uk
MAkig8NeMsTs73r6K0uDpA==,2022-12-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,MAkig8NeMsTs73r6K0uDpA==,18.0,churned revenue,churned_users,,18.0,,,,-27.72,game 3,uk,false,uk
mcbWtEz8ADI9GXCi1lfaSA==,2022-08-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,mcbWtEz8ADI9GXCi1lfaSA==,mcbWtEz8ADI9GXCi1lfaSA==,16.05,new mrr,new_paid_users,16.05,16.05,,,,,game 3,uk,true,uk
mEqQ5vHXzsdrqHAQT3zs+g==,2022-11-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,mEqQ5vHXzsdrqHAQT3zs+g==,,12.54,new mrr,new_paid_users,12.54,,,,,,game 3,uk,true,uk
mEqQ5vHXzsdrqHAQT3zs+g==,2022-12-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,mEqQ5vHXzsdrqHAQT3zs+g==,14.88,churned revenue,churned_users,,14.88,,,2.34,,game 3,uk,true,uk
mEtO8F+CRPGmaJ8SHa7BbA==,2022-08-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,mEtO8F+CRPGmaJ8SHa7BbA==,,26.70,new mrr,new_paid_users,26.70,,,,,,game 3,uk,false,uk
mEtO8F+CRPGmaJ8SHa7BbA==,2022-09-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,,,27.12,exprension_mrr,,,,,,0.42,,game 3,uk,false,uk
mEtO8F+CRPGmaJ8SHa7BbA==,2022-10-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,,,31.17,exprension_mrr,,,,,,4.05,,game 3,uk,false,uk
mEtO8F+CRPGmaJ8SHa7BbA==,2022-11-01 00:00:00.000 +0200,2022-08-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,,mEtO8F+CRPGmaJ8SHa7BbA==,22.14,churned revenue,churned_users,,22.14,,,,-9.03,game 3,uk,false,uk
MJrNeNCAIVBe/OSRGhrelw==,2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,MJrNeNCAIVBe/OSRGhrelw==,MJrNeNCAIVBe/OSRGhrelw==,69.78,new mrr,new_paid_users,69.78,69.78,,,,,game 3,uk,true,uk
MjzYQ3OFStqCMS3HzrxA2g==,2022-09-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,MjzYQ3OFStqCMS3HzrxA2g==,MjzYQ3OFStqCMS3HzrxA2g==,15.33,new mrr,new_paid_users,15.33,15.33,,,,,game 3,ru,false,ru
MjzYQ3OFStqCMS3HzrxA2g==,2022-11-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,21.45,,back_from_churn_users,,,21.45,MjzYQ3OFStqCMS3HzrxA2g==,,,game 3,ru,false,ru
MjzYQ3OFStqCMS3HzrxA2g==,2022-12-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,MjzYQ3OFStqCMS3HzrxA2g==,12.72,churned revenue,churned_users,,12.72,,,,-8.73,game 3,ru,false,ru
mq7MyR1XHK5rM4mgtKjsgg==,2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,mq7MyR1XHK5rM4mgtKjsgg==,mq7MyR1XHK5rM4mgtKjsgg==,12.51,new mrr,new_paid_users,12.51,12.51,,,,,game 3,uk,false,uk
MRcEXu/KG95hsIyJM/816A==,2022-05-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,MRcEXu/KG95hsIyJM/816A==,,37.98,new mrr,new_paid_users,37.98,,,,,,game 3,uk,false,uk
MRcEXu/KG95hsIyJM/816A==,2022-06-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,,,23.4,contraction_mr,,,,,,,-14.58,game 3,uk,false,uk
MRcEXu/KG95hsIyJM/816A==,2022-07-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,,,14.73,contraction_mr,,,,,,,-8.67,game 3,uk,false,uk
MRcEXu/KG95hsIyJM/816A==,2022-08-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,,,26.13,exprension_mrr,,,,,,11.40,,game 3,uk,false,uk
MRcEXu/KG95hsIyJM/816A==,2022-09-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,,,14.67,contraction_mr,,,,,,,-11.46,game 3,uk,false,uk
MRcEXu/KG95hsIyJM/816A==,2022-10-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,,,32.10,exprension_mrr,,,,,,17.43,,game 3,uk,false,uk
MRcEXu/KG95hsIyJM/816A==,2022-11-01 00:00:00.000 +0200,2022-05-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,,MRcEXu/KG95hsIyJM/816A==,37.92,churned revenue,churned_users,,37.92,,,5.82,,game 3,uk,false,uk
mRT725ZK68AhE3Sk9xH5cw==,2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,mRT725ZK68AhE3Sk9xH5cw==,,43.68,new mrr,new_paid_users,43.68,,,,,,game 3,ru,false,ru
mRT725ZK68AhE3Sk9xH5cw==,2022-11-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,17.28,contraction_mr,,,,,,,-26.40,game 3,ru,false,ru
mRT725ZK68AhE3Sk9xH5cw==,2022-12-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,mRT725ZK68AhE3Sk9xH5cw==,50.28,churned revenue,churned_users,,50.28,,,33.00,,game 3,ru,false,ru
MSxDpyVU8A+9Wgmnb8b1IQ==,2022-08-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,MSxDpyVU8A+9Wgmnb8b1IQ==,,68.43,new mrr,new_paid_users,68.43,,,,,,game 3,uk,false,uk
MSxDpyVU8A+9Wgmnb8b1IQ==,2022-09-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,27.54,contraction_mr,,,,,,,-40.89,game 3,uk,false,uk
MSxDpyVU8A+9Wgmnb8b1IQ==,2022-10-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,68.58,exprension_mrr,,,,,,41.04,,game 3,uk,false,uk
MSxDpyVU8A+9Wgmnb8b1IQ==,2022-11-01 00:00:00.000 +0200,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,28.08,contraction_mr,,,,,,,-40.50,game 3,uk,false,uk
MSxDpyVU8A+9Wgmnb8b1IQ==,2022-12-01 00:00:00.000 +0200,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,MSxDpyVU8A+9Wgmnb8b1IQ==,32.22,churned revenue,churned_users,,32.22,,,4.14,,game 3,uk,false,uk
mTha7D/MRe45dQaUAEKV3g==,2022-08-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,mTha7D/MRe45dQaUAEKV3g==,mTha7D/MRe45dQaUAEKV3g==,14.73,new mrr,new_paid_users,14.73,14.73,,,,,game 3,uk,false,uk
